timestamp,DeviationID ValueY,CuStepNo ValueY,LevelMainTank ValueY,YC10001_MV ValueY,PI12002_PV_Out ValueY,PI12003_PV_Out ValueY,YC14001_MV ValueY,FIC14002_MV ValueY,FIC14002_PV_Out ValueY,FIC14002_SP ValueY,YC14006_MV ValueY,PI14012_PV_Out ValueY,YC23001_MV ValueY,YC22001_MV ValueY,YC21001_MV ValueY,FIC23002_PV_Out ValueY,FIC23002_MV ValueY,FIC23002_SP ValueY,FIC22002_MV ValueY,FIC22002_PV_Out ValueY,FIC22002_SP ValueY,FIC21002_MV ValueY,FIC21002_PV_Out ValueY,FIC21002_SP ValueY,YS23004_Ctrl ValueY,YS22004_Ctrl ValueY,YS21004_Ctrl ValueY,LIC23002_MV ValueY,LIC23002_PV_Out ValueY,LIC23002_SP ValueY,LIC22002_MV ValueY,LIC22002_PV_Out ValueY,LIC22002_SP ValueY,LIC21002_MV ValueY,LIC21002_PV_Out ValueY,LIC21002_SP ValueY,PIC14007_MV ValueY,PIC14007_PV_Out ValueY,PIC14007_SP ValueY,YC14008_Ctrl ValueY,PI10003_PV_Out ValueY,Batch
2018-10-25 14:49:24,7,1,101.848754882813,100,0.0520833730697632,1.57870364189148,94.1031494140625,94.0784759521484,2082.24560546875,2000.0,34.706413269043,1.16493058204651,0.0,0,39.2283325195313,0.0,0.0,0.0,0,0.0,0.0,39.2283325195313,151.909729003906,159.486236572266,0,0,0,0.0,1.96462666988373,2,0.0,1.98531532287598,2,159.486236572266,2.95927357673645,15,28.3488578796387,0.194211602210999,0.200000002980232,0,0.001790523296222,264.0
2018-10-25 14:49:25,7,1,101.663558959961,100,0.0549768209457397,1.58680558204651,93.8006057739258,93.7984619140625,2066.88525390625,2000.0,34.8571357727051,1.17997694015503,0.0,0,39.2314796447754,0.0,0.0,0.0,0,0.0,0.0,39.2314796447754,157.335067749023,162.152862548828,0,0,0,0.0,1.96860527992249,2,0.0,1.98531532287598,2,162.152862548828,3.00383377075195,15,28.2173328399658,0.193740010261536,0.200000002980232,0,0.0017970059998333,264.0
2018-10-25 14:49:26,7,1,101.459396362305,100,0.0561342239379883,1.58564805984497,93.5068206787109,93.5024642944336,2059.56567382813,2000.0,34.9645919799805,1.1875,0.0,0,39.2314796447754,0.144675925374031,0.0,0.144675925374031,0,0.0,0.0,39.2314796447754,162.254043579102,165.383239746094,0,0,0,0.144675925374031,1.96780955791473,2,0.0,1.98690676689148,2,165.383239746094,3.03725409507751,15,28.0686779022217,0.19234037399292,0.200000002980232,0,0.0018027999904006,264.0
2018-10-25 14:49:27,7,1,101.278244018555,100,0.0462963581085205,1.58680558204651,93.1570281982422,93.1363372802734,2068.96240234375,2000.0,35.0091438293457,1.19212961196899,0.0,0,39.2314796447754,0.144675925374031,0.0,0.0,0,0.0723379626870155,0.0723379626870155,39.2314796447754,166.521987915039,167.397003173828,0,0,0,0.0,1.97178816795349,2,0.0723379626870155,1.98611104488373,2,167.397003173828,3.09375,15,27.9153442382813,0.190490484237671,0.200000002980232,0,0.0017903612460941,264.0
2018-10-25 14:49:28,7,1,101.127670288086,100,0.0503472089767456,1.55324077606201,92.6885223388672,92.66064453125,2092.94018554688,2000.0,35.1219749450684,1.19560194015503,0.0,0,39.2314796447754,0.0,0.0,0.0,0,0.0,0.0,39.2314796447754,169.632522583008,169.09716796875,0,0,0,0.0,1.97894966602325,2,0.0,1.98770248889923,2,169.09716796875,3.15581583976746,15,27.7286567687988,0.188774257898331,0.200000002980232,0,0.0017824955284595,264.0
2018-10-25 14:49:29,7,1,101.006408691406,100,0.0491898059844971,1.52604174613953,91.880744934082,91.8320617675781,2137.20825195313,2000.0,34.9456367492676,1.17361116409302,0.0,0,39.2314796447754,0.0,0.0,0.0,0,0.0,0.0,39.2314796447754,171.513305664063,170.230987548828,0,0,0,0.0,1.97178816795349,2,0.0,1.98849821090698,2,170.230987548828,3.22822618484497,15,27.7536869049072,0.189088195562363,0.200000002980232,0,0.0017864368855953,264.0
2018-10-25 14:49:30,7,1,100.908996582031,100,0.0520833730697632,1.52951383590698,91.1737365722656,91.1362228393555,2137.6064453125,2000.0,34.6805953979492,1.16030097007751,0.0,0,39.2314796447754,0.0,0.0,0.0,0,0.0,0.144675925374031,39.2314796447754,172.743057250977,172.621307373047,0,0,0,0.0,1.96860527992249,2,0.144675925374031,1.98531532287598,2,172.621307373047,3.27596926689148,15,27.853271484375,0.191091418266296,0.200000002980232,0,0.0017891351599246,264.0
2018-10-25 14:49:31,7,1,100.833068847656,100,0.0532407760620117,1.5758101940155,90.7657852172852,90.739875793457,2086.38256835938,2000.0,34.490047454834,1.1585648059845,0.0,0,39.2314796447754,-0.0723379626870155,0.0,0.0,0,0.0,0.144675925374031,39.2314796447754,174.189819335938,174.992706298828,0,0,0,0.0,1.95905673503876,2,0.144675925374031,1.98292827606201,2,174.992706298828,3.32371234893799,15,27.9461860656738,0.193773657083511,0.200000002980232,0,0.0017995480448007,264.0
2018-10-25 14:49:32,7,1,100.762969970703,100,0.0509259700775146,1.58796286582947,90.5350799560547,90.516975402832,2060.32788085938,2000.0,34.6032791137695,1.17245364189148,0.0,0,39.2314796447754,0.0,0.0,0.0,0,0.0,0.0,39.2314796447754,175.925918579102,176.515289306641,0,0,0,0.0,1.96223950386047,2,0.0,1.98451960086823,2,176.515289306641,3.38736987113953,15,27.871696472168,0.195473968982697,0.200000002980232,0,0.0017857754137367,264.0
2018-10-25 14:49:33,7,1,100.698516845703,100,0.0486111640930176,1.59317135810852,90.2868041992188,90.270149230957,2055.521484375,2000.0,34.6803283691406,1.18807864189148,0.0,0,39.2314796447754,0.0,0.0,0.0,0,0.0,0.0,39.2314796447754,177.445022583008,178.923767089844,0,0,0,0.0,1.96542239189148,2,0.0,1.98213255405426,2,178.923767089844,3.43352127075195,15,27.8198490142822,0.196287006139755,0.200000002980232,0,0.0017852575983852,264.0
